adj_close,close,date,high,low,open,volume
2080.000000,2080.000000,2022-09-29,2095.000000,2075.000000,2085.000000,3032470
2085.000000,2085.000000,2022-09-30,2090.000000,2080.000000,2080.000000,155290
2080.000000,2080.000000,2022-10-04,2090.000000,2080.000000,2085.000000,203362
2080.000000,2080.000000,2022-10-05,2090.000000,2075.000000,2080.000000,71009
2075.000000,2075.000000,2022-10-06,2085.000000,2070.000000,2075.000000,133756
2070.000000,2070.000000,2022-10-07,2080.000000,2070.000000,2080.000000,50225
2070.000000,2070.000000,2022-10-11,2080.000000,2070.000000,2070.000000,57976
2070.000000,2070.000000,2022-10-12,2075.000000,2065.000000,2065.000000,53856
2055.000000,2055.000000,2022-10-13,2075.000000,2055.000000,2070.000000,47570
2050.000000,2050.000000,2022-10-14,2060.000000,2045.000000,2055.000000,47402
2050.000000,2050.000000,2022-10-17,2055.000000,2040.000000,2050.000000,26780
2050.000000,2050.000000,2022-10-18,2065.000000,2045.000000,2050.000000,23125
2055.000000,2055.000000,2022-10-19,2060.000000,2040.000000,2045.000000,14354
2040.000000,2040.000000,2022-10-20,2055.000000,2040.000000,2055.000000,86561
2035.000000,2035.000000,2022-10-21,2040.000000,2025.000000,2040.000000,52155
2020.000000,2020.000000,2022-10-24,2035.000000,2015.000000,2035.000000,47241
2030.000000,2030.000000,2022-10-25,2030.000000,2015.000000,2020.000000,25192
2030.000000,2030.000000,2022-10-26,2030.000000,2015.000000,2025.000000,52888
2030.000000,2030.000000,2022-10-27,2030.000000,2015.000000,2015.000000,13402
2025.000000,2025.000000,2022-10-28,2030.000000,2010.000000,2030.000000,36895
2020.000000,2020.000000,2022-10-31,2025.000000,2010.000000,2010.000000,14787
2005.000000,2005.000000,2022-11-01,2015.000000,2005.000000,2010.000000,44985
2000.000000,2000.000000,2022-11-02,2010.000000,1995.000000,2010.000000,34284
1990.000000,1990.000000,2022-11-03,2000.000000,1990.000000,1995.000000,30363
1990.000000,1990.000000,2022-11-04,1990.000000,1980.000000,1985.000000,14030
2000.000000,2000.000000,2022-11-07,2000.000000,1975.000000,1975.000000,5857
