date,close,open,high,low
1/23/2024,2526.04,2524.90,2526.04,2504.95
1/22/2024,2507.42,2532.20,2534.44,2507.42
1/19/2024,2511.15,2501.17,2512.64,2492.73
1/18/2024,2466.91,2464.69,2478.99,2451.78
1/17/2024,2459.24,2530.91,2533.97,2458.87
1/16/2024,2525.39,2548.38,2555.89,2522.26
1/15/2024,2559.60,2553.94,2568.58,2547.33
1/12/2024,2551.56,2564.00,2572.55,2543.85
1/11/2024,2568.14,2566.64,2587.60,2563.42
1/10/2024,2569.12,2597.26,2602.94,2566.06
1/9/2024,2594.56,2641.31,2642.35,2588.99
1/8/2024,2607.17,2627.00,2636.43,2605.95
1/5/2024,2620.05,2627.69,2632.24,2613.46
1/4/2024,2626.54,2634.00,2646.56,2619.07
1/3/2024,2650.12,2693.54,2693.59,2650.12
1/2/2024,2723.58,2689.25,2730.07,2686.01
12/28/2023,2701.73,2660.36,2701.73,2655.21
12/27/2023,2657.83,2638.91,2657.83,2632.13
12/26/2023,2641.55,2642.70,2646.92,2631.02
12/22/2023,2632.02,2651.99,2656.91,2632.02
12/21/2023,2629.80,2626.54,2637.94,2614.33
12/20/2023,2640.86,2614.97,2643.01,2611.67
12/19/2023,2594.19,2588.42,2595.82,2580.71
12/18/2023,2591.05,2597.92,2598.57,2581.52
12/15/2023,2595.10,2588.71,2607.07,2585.31
12/14/2023,2572.73,2576.35,2582.71,2558.34
12/13/2023,2536.25,2553.72,2557.08,2535.11
12/12/2023,2559.40,2557.06,2565.94,2552.37
12/11/2023,2545.63,2544.10,2547.81,2529.47
12/8/2023,2535.75,2524.55,2540.52,2521.98
12/7/2023,2503.80,2506.16,2513.34,2494.62
12/6/2023,2509.31,2516.31,2525.13,2509.31
12/5/2023,2505.26,2524.44,2524.44,2503.16
12/4/2023,2531.49,2540.28,2544.01,2527.75
12/1/2023,2521.86,2537.11,2537.11,2520.15
11/30/2023,2550.57,2529.67,2550.57,2523.83
11/29/2023,2537.94,2536.64,2541.05,2520.13
11/28/2023,2543.60,2524.65,2544.59,2520.48
11/27/2023,2513.19,2519.76,2531.58,2505.54
11/24/2023,2516.45,2543.76,2548.30,2516.45
11/23/2023,2541.13,2545.13,2549.65,2533.24
11/22/2023,2540.47,2519.58,2545.73,2514.59
11/21/2023,2539.07,2535.82,2548.02,2532.75
11/20/2023,2521.15,2498.89,2530.99,2497.59
11/17/2023,2504.98,2511.80,2516.86,2498.57
11/16/2023,2522.95,2516.78,2527.54,2506.69
11/15/2023,2520.51,2512.01,2520.51,2496.61
11/14/2023,2461.91,2458.81,2472.03,2457.61
11/13/2023,2437.18,2463.09,2467.89,2432.30
11/10/2023,2440.14,2431.58,2443.17,2421.17
11/9/2023,2450.06,2443.28,2462.15,2435.91
11/8/2023,2440.31,2482.10,2488.55,2435.46
11/7/2023,2466.00,2493.00,2493.00,2440.77
11/6/2023,2520.21,2432.69,2520.21,2425.84
11/3/2023,2399.95,2398.58,2404.14,2388.21
11/2/2023,2376.92,2371.56,2386.91,2368.45
11/1/2023,2333.81,2317.07,2339.40,2316.12
10/31/2023,2302.12,2338.81,2346.99,2299.16
10/30/2023,2327.46,2314.49,2336.18,2314.00
10/27/2023,2326.35,2335.20,2339.98,2317.02
10/26/2023,2320.67,2347.34,2354.94,2320.67
10/25/2023,2386.90,2410.37,2411.72,2385.69
10/24/2023,2404.23,2395.01,2405.24,2355.39
10/23/2023,2381.19,2396.06,2402.68,2378.53
10/20/2023,2400.13,2410.16,2415.51,2388.40
10/19/2023,2435.59,2449.15,2452.97,2433.37
10/18/2023,2480.17,2461.13,2482.00,2459.77
10/17/2023,2469.59,2456.03,2476.08,2451.13
10/16/2023,2437.90,2444.36,2458.56,2422.93
10/13/2023,2456.90,2458.29,2467.14,2454.33
10/12/2023,2479.29,2464.39,2479.29,2464.39
10/11/2023,2447.87,2443.19,2467.97,2443.19
10/10/2023,2405.89,2433.18,2448.46,2405.66
10/6/2023,2403.20,2406.35,2416.40,2399.74
10/5/2023,2400.73,2422.13,2423.27,2400.09
10/4/2023,2406.15,2428.77,2428.77,2401.91
9/27/2023,2459.93,2449.36,2465.89,2447.65
9/26/2023,2463.52,2498.35,2498.35,2460.94
9/25/2023,2498.16,2495.75,2505.49,2486.59
9/22/2023,2500.72,2484.60,2505.30,2479.65
9/21/2023,2508.30,2535.66,2541.20,2507.95
9/20/2023,2551.09,2549.30,2559.80,2542.01
9/19/2023,2551.49,2572.35,2577.81,2547.05
9/18/2023,2565.88,2585.13,2595.58,2564.94
9/15/2023,2600.77,2574.35,2610.23,2570.38
9/14/2023,2571.75,2543.26,2571.75,2538.05
9/13/2023,2533.13,2530.60,2544.39,2522.69
9/12/2023,2528.11,2548.04,2550.25,2526.31
9/11/2023,2541.85,2535.01,2542.19,2525.62
9/8/2023,2534.43,2535.80,2537.80,2515.67
9/7/2023,2539.72,2539.59,2548.20,2527.80
9/6/2023,2546.82,2560.70,2565.63,2542.52
9/5/2023,2565.29,2564.04,2573.48,2557.22
9/4/2023,2570.46,2556.68,2570.46,2544.68
9/1/2023,2550.20,2516.39,2554.63,2516.23
8/31/2023,2520.95,2527.06,2531.88,2511.31
8/30/2023,2523.31,2539.53,2543.34,2523.27
8/29/2023,2513.53,2512.79,2519.61,2506.17
8/28/2023,2504.69,2502.80,2506.24,2493.74
8/25/2023,2489.33,2483.55,2498.51,2478.98
8/24/2023,2518.32,2512.37,2520.45,2505.81
8/23/2023,2480.99,2479.59,2488.60,2471.01
8/22/2023,2485.22,2500.11,2506.38,2477.86
8/21/2023,2477.92,2482.64,2494.82,2474.47
8/18/2023,2474.38,2462.90,2491.38,2458.23
8/17/2023,2487.72,2483.10,2489.33,2456.30
8/16/2023,2495.39,2511.61,2517.58,2489.80
8/14/2023,2530.84,2548.78,2556.07,2523.62
8/11/2023,2552.10,2576.43,2584.58,2552.05
8/10/2023,2565.52,2559.94,2565.52,2554.81
8/9/2023,2575.90,2555.80,2581.97,2552.86
8/8/2023,2547.95,2579.61,2580.88,2542.94
8/7/2023,2560.26,2559.52,2588.01,2559.52
8/4/2023,2572.25,2576.72,2583.75,2568.34
8/3/2023,2576.03,2600.03,2600.36,2566.19
8/2/2023,2592.80,2634.50,2637.53,2588.47
8/1/2023,2648.86,2620.14,2650.44,2614.17
7/31/2023,2606.36,2617.52,2620.44,2600.52
7/28/2023,2598.71,2597.65,2601.07,2578.10
7/27/2023,2605.59,2578.44,2608.48,2570.97
7/26/2023,2571.42,2601.81,2602.81,2564.55
7/25/2023,2599.85,2610.69,2613.58,2586.66
7/24/2023,2598.73,2579.46,2610.97,2571.24
7/21/2023,2582.58,2556.81,2582.58,2543.59
7/20/2023,2576.46,2575.49,2588.69,2571.32
7/19/2023,2589.07,2607.32,2607.32,2578.84
7/18/2023,2590.16,2613.10,2616.12,2586.88
7/17/2023,2607.48,2603.87,2616.84,2599.53
7/14/2023,2616.23,2588.71,2616.23,2585.54
7/13/2023,2570.07,2573.29,2584.03,2570.07
7/12/2023,2556.59,2535.39,2556.59,2530.08
7/11/2023,2537.19,2512.63,2537.19,2508.66
7/10/2023,2492.73,2501.39,2514.05,2489.20
7/7/2023,2499.21,2524.85,2524.85,2490.86
7/6/2023,2535.19,2547.52,2554.46,2530.54
7/5/2023,2554.30,2575.08,2585.13,2553.91
7/4/2023,2575.65,2590.56,2593.15,2574.61
7/3/2023,2586.57,2563.77,2589.12,2563.33
6/30/2023,2545.67,2544.40,2553.74,2524.74
6/29/2023,2536.00,2549.73,2565.42,2536.00
6/28/2023,2549.04,2572.24,2572.58,2542.70
6/27/2023,2564.27,2565.71,2565.71,2551.51
6/26/2023,2565.27,2549.49,2568.34,2544.12
6/23/2023,2549.97,2575.21,2577.31,2548.02
6/22/2023,2568.50,2548.57,2571.86,2548.57
6/21/2023,2555.62,2570.70,2575.43,2552.17
6/20/2023,2579.38,2575.06,2582.92,2568.07
6/19/2023,2584.49,2596.30,2597.18,2576.71
6/16/2023,2602.97,2603.26,2605.04,2587.39
6/15/2023,2589.12,2610.18,2614.78,2586.33
6/14/2023,2599.96,2613.87,2616.84,2593.20
6/13/2023,2613.44,2616.66,2620.35,2605.15
6/12/2023,2598.72,2620.94,2625.96,2592.54
6/9/2023,2615.33,2594.91,2619.82,2588.30
6/8/2023,2583.14,2580.66,2583.32,2565.79
6/7/2023,2589.21,2601.19,2606.96,2587.88
6/5/2023,2594.94,2604.12,2604.12,2588.86
6/2/2023,2587.32,2572.08,2587.32,2569.05
6/1/2023,2552.92,2554.49,2564.87,2546.50
5/31/2023,2561.19,2580.16,2587.20,2559.96
5/30/2023,2579.41,2571.24,2580.90,2566.34
5/26/2023,2544.73,2541.14,2550.74,2534.02
5/25/2023,2528.51,2546.51,2550.22,2525.65
5/24/2023,2535.56,2527.19,2542.12,2525.45
5/23/2023,2540.45,2541.72,2551.41,2534.98
5/22/2023,2533.87,2521.26,2544.84,2513.77
5/19/2023,2519.51,2507.33,2519.51,2501.99
5/18/2023,2484.73,2479.46,2484.73,2468.68
5/17/2023,2460.11,2452.21,2467.27,2446.68
5/16/2023,2449.13,2462.20,2466.13,2443.76
5/15/2023,2441.41,2430.42,2442.80,2419.88
5/12/2023,2434.90,2442.57,2447.69,2431.29
5/11/2023,2446.18,2462.42,2471.02,2446.18
5/10/2023,2454.20,2468.21,2468.21,2446.11
5/9/2023,2471.74,2474.06,2475.41,2461.73
5/8/2023,2475.94,2477.77,2484.00,2471.22
5/4/2023,2455.08,2452.56,2456.00,2440.82
5/3/2023,2458.45,2461.64,2467.14,2452.96
5/2/2023,2477.82,2463.48,2481.34,2461.67
4/28/2023,2459.23,2464.84,2475.08,2446.85
4/27/2023,2446.87,2436.42,2451.82,2417.68
4/26/2023,2437.35,2440.04,2448.69,2432.15
4/25/2023,2438.99,2479.85,2480.19,2423.90
4/24/2023,2472.11,2480.99,2483.88,2466.98
4/21/2023,2489.28,2497.35,2500.77,2480.35
4/20/2023,2501.39,2497.96,2507.36,2490.13
4/19/2023,2508.93,2506.25,2516.96,2502.24
4/18/2023,2508.18,2519.17,2519.17,2491.96
4/17/2023,2510.92,2510.32,2513.48,2498.62
4/14/2023,2511.47,2525.32,2527.77,2501.87
4/13/2023,2507.33,2484.40,2507.33,2481.52
4/12/2023,2500.53,2492.11,2505.30,2482.77
4/11/2023,2492.37,2471.11,2497.64,2462.64
4/10/2023,2458.42,2433.15,2471.08,2432.09
4/7/2023,2433.77,2417.99,2438.23,2412.88
4/6/2023,2389.88,2424.51,2424.51,2389.59
4/5/2023,2434.14,2421.11,2437.12,2416.07
4/4/2023,2418.86,2414.09,2427.39,2408.49
4/3/2023,2409.96,2431.96,2431.96,2404.86
3/31/2023,2423.13,2405.40,2426.73,2400.85
3/30/2023,2393.74,2399.45,2404.69,2386.10
3/29/2023,2387.32,2377.82,2387.34,2372.15
3/28/2023,2383.76,2369.00,2383.76,2364.24
3/27/2023,2358.76,2374.64,2374.64,2348.30
3/24/2023,2371.13,2378.91,2383.90,2357.50
3/23/2023,2383.07,2348.34,2383.07,2348.33
3/22/2023,2368.65,2359.75,2369.62,2351.27
3/21/2023,2336.83,2348.88,2350.24,2331.44
3/20/2023,2330.95,2347.74,2360.18,2330.18
3/17/2023,2352.23,2353.00,2356.32,2335.08
3/16/2023,2323.62,2302.54,2330.21,2294.92
3/15/2023,2326.97,2333.34,2345.19,2317.63
3/14/2023,2302.06,2334.87,2335.45,2301.04
3/13/2023,2358.43,2346.05,2362.30,2319.92
3/10/2023,2336.87,2330.83,2341.88,2324.24
3/9/2023,2360.69,2381.65,2386.01,2357.81
3/8/2023,2372.65,2378.89,2384.34,2368.33
3/7/2023,2406.76,2409.04,2424.02,2405.93
3/6/2023,2416.16,2400.43,2418.58,2391.82
3/3/2023,2378.23,2389.42,2393.37,2371.40
3/2/2023,2378.62,2372.97,2398.49,2364.97
2/28/2023,2369.38,2376.67,2391.28,2364.51
2/27/2023,2362.62,2364.28,2365.51,2345.23
2/24/2023,2384.57,2407.72,2418.00,2384.44
2/23/2023,2403.87,2391.97,2416.55,2387.60
2/22/2023,2377.85,2392.86,2398.78,2377.33
2/21/2023,2420.46,2426.68,2430.53,2410.41
2/20/2023,2423.84,2418.60,2433.06,2396.95
2/17/2023,2416.66,2413.37,2438.67,2413.21
2/16/2023,2443.75,2412.98,2445.79,2410.25
2/15/2023,2397.60,2446.22,2446.75,2392.95
2/14/2023,2438.76,2446.48,2456.58,2434.03
2/13/2023,2425.02,2432.45,2434.39,2410.75
2/10/2023,2440.50,2437.95,2444.18,2424.86
2/9/2023,2450.54,2441.31,2456.57,2434.01
2/8/2023,2455.97,2437.42,2462.00,2434.36
2/7/2023,2415.84,2405.51,2422.65,2396.74
2/6/2023,2401.30,2433.94,2438.96,2401.28
2/3/2023,2457.27,2439.60,2461.85,2432.21
2/2/2023,2441.84,2456.38,2461.83,2426.64
2/1/2023,2419.26,2413.94,2421.96,2398.69
1/31/2023,2387.23,2434.20,2437.23,2386.73
1/30/2023,2433.94,2475.17,2480.75,2431.33
1/27/2023,2474.07,2460.22,2486.65,2450.93
1/26/2023,2455.05,2426.09,2455.05,2416.05
1/25/2023,2417.59,2416.77,2422.57,2408.75
1/20/2023,2375.33,2363.82,2376.78,2352.68
1/19/2023,2361.66,2333.15,2361.66,2333.15
1/18/2023,2346.67,2359.45,2362.91,2332.80
1/17/2023,2360.83,2380.96,2382.33,2354.47
1/16/2023,2379.60,2367.47,2392.04,2365.42
1/13/2023,2362.45,2351.00,2374.15,2348.65
1/12/2023,2338.95,2356.03,2356.80,2330.64
1/11/2023,2338.09,2348.83,2354.67,2329.15
1/10/2023,2332.79,2326.00,2351.17,2323.01
1/9/2023,2334.35,2300.51,2335.01,2296.61
1/6/2023,2273.23,2236.71,2284.50,2236.39
1/5/2023,2244.75,2242.53,2257.73,2231.28
1/4/2023,2228.97,2168.89,2234.35,2167.83
1/3/2023,2177.41,2184.55,2187.79,2138.94
1/2/2023,2178.14,2198.56,2208.50,2174.41
12/29/2022,2184.56,2212.68,2220.13,2184.56
12/28/2022,2228.59,2247.31,2247.31,2225.12
12/27/2022,2283.75,2281.99,2290.60,2274.28
12/26/2022,2270.53,2266.96,2275.97,2259.10
12/23/2022,2269.64,2277.01,2285.24,2265.17
12/22/2022,2310.27,2289.08,2310.27,2283.24
12/21/2022,2278.31,2299.44,2299.44,2276.33
12/20/2022,2286.14,2298.08,2304.12,2277.82
12/19/2022,2306.86,2303.59,2315.69,2295.41
12/16/2022,2312.38,2280.84,2312.38,2279.38
12/15/2022,2313.32,2337.14,2345.12,2313.32
12/14/2022,2357.01,2338.46,2358.41,2337.19
12/13/2022,2328.80,2342.26,2346.60,2321.60
12/12/2022,2330.31,2327.46,2338.37,2323.05
12/9/2022,2345.55,2331.43,2349.12,2324.66
12/8/2022,2319.89,2323.30,2324.67,2303.42
12/7/2022,2319.41,2326.50,2334.54,2318.40
12/6/2022,2334.68,2339.14,2357.15,2331.65
12/5/2022,2362.44,2380.11,2386.39,2355.44
12/2/2022,2371.04,2414.76,2414.76,2371.04
12/1/2022,2424.44,2452.07,2452.07,2421.24
11/30/2022,2418.02,2365.58,2418.02,2364.14
11/29/2022,2374.69,2346.39,2375.28,2341.39
11/28/2022,2349.54,2361.73,2361.73,2342.14
11/25/2022,2378.58,2387.86,2395.02,2376.15
11/24/2022,2388.42,2382.73,2388.45,2373.18
11/23/2022,2363.31,2368.94,2372.31,2352.92
11/22/2022,2347.58,2356.02,2371.72,2346.00
11/21/2022,2370.53,2389.17,2391.47,2357.42
11/18/2022,2388.96,2393.08,2416.17,2385.49
11/17/2022,2385.89,2409.09,2410.20,2385.89
11/16/2022,2426.18,2434.10,2434.10,2396.53
11/15/2022,2429.41,2434.72,2436.38,2412.00
11/14/2022,2425.21,2441.47,2451.14,2420.55
11/11/2022,2439.23,2418.20,2442.48,2415.06
11/10/2022,2346.48,2358.23,2374.88,2346.48
11/9/2022,2378.44,2364.37,2384.29,2357.66
11/8/2022,2354.33,2338.58,2358.10,2333.03
11/7/2022,2321.72,2307.98,2323.62,2301.26
11/4/2022,2294.60,2271.43,2294.60,2258.99
11/3/2022,2275.04,2251.68,2291.27,2243.74
11/2/2022,2292.31,2281.78,2300.88,2278.31
11/1/2022,2292.03,2268.71,2292.71,2263.30
10/31/2022,2261.28,2252.28,2265.04,2237.85
10/28/2022,2224.84,2239.15,2251.11,2222.27
10/27/2022,2255.42,2234.18,2257.93,2227.48
10/26/2022,2219.20,2205.27,2229.57,2199.75
10/25/2022,2200.44,2195.61,2216.51,2190.09
10/24/2022,2197.77,2213.85,2216.83,2190.65
10/21/2022,2176.25,2167.35,2188.44,2166.67
10/20/2022,2174.32,2179.85,2184.24,2157.74
10/19/2022,2195.23,2211.06,2225.02,2193.22
10/18/2022,2212.45,2211.45,2214.35,2184.24
10/17/2022,2184.00,2156.49,2187.78,2150.52
10/14/2022,2182.66,2171.40,2189.96,2163.20
10/13/2022,2133.55,2158.91,2160.73,2133.55
10/12/2022,2165.03,2151.40,2167.93,2144.83
10/11/2022,2148.60,2140.27,2148.60,2124.08
10/7/2022,2186.49,2170.37,2199.85,2167.41
10/6/2022,2192.71,2193.29,2209.00,2184.98
10/5/2022,2177.10,2211.55,2215.94,2164.91
10/4/2022,2168.72,2154.71,2174.41,2148.93
9/30/2022,2117.65,2119.46,2139.99,2095.11
9/29/2022,2125.89,2155.78,2163.65,2125.66
9/28/2022,2130.36,2162.32,2177.39,2113.28
9/27/2022,2181.29,2182.58,2186.61,2157.28
9/26/2022,2179.49,2205.44,2206.73,2174.57
9/23/2022,2236.62,2262.22,2266.82,2229.45
9/22/2022,2263.34,2256.63,2267.18,2246.92
9/21/2022,2287.53,2291.58,2297.89,2280.95
9/20/2022,2310.26,2320.75,2329.55,2305.08
9/19/2022,2304.20,2325.36,2326.65,2297.56
9/16/2022,2318.63,2315.88,2322.79,2305.59
9/15/2022,2331.46,2351.96,2356.74,2331.46
9/14/2022,2349.41,2328.85,2358.58,2322.61
9/13/2022,2393.57,2355.94,2399.63,2355.94
9/8/2022,2319.64,2327.21,2329.38,2312.93
9/7/2022,2312.19,2331.39,2332.86,2301.55
9/6/2022,2347.80,2351.67,2362.87,2337.95
9/5/2022,2345.04,2350.11,2365.10,2333.52
9/2/2022,2348.91,2376.05,2377.88,2343.37
9/1/2022,2365.58,2391.58,2391.58,2365.58
8/31/2022,2424.10,2377.08,2426.65,2372.63
8/30/2022,2396.85,2384.93,2400.88,2377.01
8/29/2022,2372.66,2381.85,2381.85,2365.83
8/26/2022,2429.94,2441.89,2451.30,2425.50
8/25/2022,2428.83,2413.61,2428.83,2407.40
8/24/2022,2400.34,2404.78,2410.40,2388.89
8/23/2022,2393.96,2411.86,2416.33,2390.63
8/22/2022,2426.65,2430.34,2438.52,2419.43
8/19/2022,2456.87,2474.30,2474.61,2452.57
8/18/2022,2472.40,2462.34,2481.32,2452.54
8/17/2022,2481.12,2497.69,2505.23,2476.47
8/16/2022,2495.34,2501.89,2508.24,2489.52
8/12/2022,2486.53,2476.22,2490.62,2475.29
8/11/2022,2482.02,2469.91,2482.02,2466.06
8/10/2022,2440.53,2455.83,2455.84,2436.66
8/9/2022,2470.64,2463.66,2474.40,2449.21
8/8/2022,2463.37,2456.18,2465.06,2449.94
8/5/2022,2467.61,2462.80,2474.85,2459.23
8/4/2022,2453.26,2456.67,2459.97,2444.83
8/3/2022,2438.91,2420.83,2438.91,2412.45
8/2/2022,2421.94,2429.07,2431.22,2411.19
8/1/2022,2431.54,2425.68,2440.72,2416.06
7/29/2022,2434.71,2445.83,2456.58,2425.07
7/28/2022,2425.44,2435.18,2440.50,2419.01
7/27/2022,2411.49,2412.48,2413.11,2392.93
7/26/2022,2410.77,2393.78,2413.17,2391.33
7/25/2022,2401.37,2386.51,2415.06,2386.51
7/22/2022,2393.66,2409.11,2422.06,2391.25
7/21/2022,2413.70,2386.03,2417.12,2386.03
7/20/2022,2384.15,2408.90,2412.41,2380.87
7/19/2022,2368.36,2365.88,2369.66,2353.61
7/18/2022,2377.95,2349.97,2379.64,2346.60
7/15/2022,2325.66,2320.07,2326.56,2281.59
7/14/2022,2304.05,2299.00,2323.15,2291.89
7/13/2022,2313.64,2311.20,2328.83,2303.53
7/12/2022,2301.84,2313.46,2318.27,2289.38
7/11/2022,2323.86,2343.94,2350.21,2321.79
7/8/2022,2337.51,2341.62,2357.58,2335.08
7/7/2022,2323.30,2291.94,2336.28,2291.94
7/6/2022,2277.51,2311.77,2317.61,2276.02
7/5/2022,2325.55,2311.30,2333.02,2299.28
7/4/2022,2287.54,2287.55,2299.43,2264.43
7/1/2022,2284.50,2320.68,2334.39,2270.15
6/30/2022,2309.98,2339.76,2342.42,2309.98
6/29/2022,2352.92,2366.24,2371.75,2351.02
6/28/2022,2402.93,2385.32,2402.93,2373.38
6/27/2022,2381.77,2369.11,2404.30,2350.62
6/24/2022,2351.91,2319.36,2361.95,2311.27
6/23/2022,2303.96,2325.52,2342.14,2294.37
6/22/2022,2320.50,2388.06,2388.20,2320.50
6/21/2022,2380.11,2377.38,2397.86,2361.08
6/20/2022,2366.47,2416.76,2416.76,2346.38
6/17/2022,2407.10,2377.69,2411.11,2367.55
6/16/2022,2422.31,2455.75,2472.05,2416.64
6/15/2022,2421.62,2460.84,2464.85,2407.63
6/14/2022,2465.18,2445.05,2472.59,2428.98
6/13/2022,2476.47,2518.63,2519.75,2476.47
6/10/2022,2565.04,2569.10,2575.92,2557.00
6/9/2022,2602.07,2593.21,2603.97,2581.08
6/8/2022,2599.31,2600.29,2613.19,2593.63
6/7/2022,2594.59,2627.14,2630.84,2590.28
6/3/2022,2643.08,2655.32,2658.04,2637.79
6/2/2022,2633.11,2647.27,2651.65,2625.72
5/31/2022,2664.55,2642.78,2665.73,2628.75
5/30/2022,2648.89,2641.89,2651.19,2629.70
5/27/2022,2615.66,2618.56,2623.36,2608.42
5/26/2022,2587.07,2597.87,2623.72,2575.59
5/25/2022,2598.71,2605.35,2613.55,2585.67
5/24/2022,2587.91,2625.58,2630.25,2587.91
5/23/2022,2635.55,2642.50,2643.93,2622.45
5/20/2022,2628.11,2595.66,2631.16,2594.57
5/19/2022,2582.42,2565.35,2588.99,2563.13
5/18/2022,2620.58,2629.34,2641.53,2611.85
5/17/2022,2612.81,2596.75,2615.86,2595.25
5/16/2022,2586.26,2618.98,2624.89,2583.96
5/13/2022,2599.50,2561.20,2602.12,2555.86
5/12/2022,2542.19,2558.66,2579.96,2540.76
5/11/2022,2583.38,2572.54,2590.81,2566.09
5/10/2022,2582.85,2580.82,2590.95,2546.52
5/9/2022,2595.72,2609.49,2623.85,2592.15
5/6/2022,2619.12,2630.61,2630.61,2612.09
5/4/2022,2658.41,2665.74,2674.72,2645.86
5/3/2022,2653.77,2660.80,2677.51,2652.65
5/2/2022,2658.67,2638.44,2662.82,2636.73
4/29/2022,2667.16,2630.32,2669.40,2626.12
4/28/2022,2628.35,2616.87,2628.35,2597.33
4/27/2022,2598.07,2600.85,2602.37,2581.95
4/26/2022,2632.72,2637.10,2644.30,2631.14
4/25/2022,2619.14,2636.21,2643.24,2618.77
4/22/2022,2666.85,2667.90,2671.47,2653.80
4/21/2022,2694.37,2689.94,2707.80,2689.94
4/20/2022,2684.30,2681.43,2689.71,2664.74
4/19/2022,2682.80,2671.68,2693.06,2668.73
4/18/2022,2654.52,2643.27,2663.64,2638.91
4/15/2022,2655.69,2659.55,2665.66,2647.84
4/14/2022,2682.77,2699.23,2699.32,2674.70
4/13/2022,2698.29,2658.25,2701.89,2654.79
4/12/2022,2647.00,2656.55,2666.75,2641.34
4/11/2022,2673.75,2663.85,2688.04,2658.67
4/8/2022,2675.55,2682.56,2688.56,2663.99
4/7/2022,2674.11,2694.01,2697.67,2671.77
4/6/2022,2713.34,2721.26,2728.13,2710.07
4/5/2022,2742.71,2752.99,2757.61,2734.80
4/4/2022,2744.40,2720.69,2745.08,2711.70
4/1/2022,2731.23,2737.27,2737.27,2718.99
3/31/2022,2749.69,2740.62,2761.69,2739.89
3/30/2022,2744.18,2756.43,2760.80,2737.78
3/29/2022,2738.39,2739.59,2751.11,2727.16
3/28/2022,2723.70,2713.76,2732.79,2698.52
3/25/2022,2724.97,2744.90,2744.90,2718.97
3/24/2022,2734.39,2723.90,2734.95,2713.84
3/23/2022,2747.47,2741.40,2759.50,2733.16
3/22/2022,2723.02,2701.18,2726.22,2701.18
3/21/2022,2701.72,2740.80,2740.80,2699.38
3/18/2022,2729.63,2721.60,2733.44,2709.80
3/17/2022,2724.35,2730.02,2744.40,2723.88
3/16/2022,2681.65,2672.15,2683.34,2651.26
3/15/2022,2642.78,2652.59,2664.85,2639.55
3/14/2022,2669.48,2668.06,2681.16,2655.96
3/11/2022,2672.56,2681.36,2686.69,2657.27
3/10/2022,2697.90,2669.82,2700.23,2669.82
3/8/2022,2632.61,2618.82,2656.85,2611.22
3/7/2022,2657.38,2682.76,2682.76,2649.54
3/4/2022,2723.13,2753.05,2753.32,2713.28
3/3/2022,2766.53,2746.29,2769.17,2744.81
3/2/2022,2717.13,2725.56,2733.51,2711.89
2/28/2022,2725.83,2686.88,2725.83,2681.48
2/25/2022,2702.07,2706.49,2721.16,2692.13
2/24/2022,2679.20,2716.81,2720.87,2670.97
