date,close,open,high,low
3/8/2004,1411.09,1417.12,1418.92,1401.98
3/9/2004,1444.29,1410.58,1444.91,1400.42
3/10/2004,1476.37,1451.15,1477.58,1440.83
3/11/2004,1496.14,1466.57,1500.57,1455.44
3/12/2004,1496.32,1487.79,1508.33,1479.51
3/15/2004,1517.07,1507.36,1517.07,1504.4
3/16/2004,1528.73,1515.42,1558.32,1514.53
3/17/2004,1559.21,1539.2,1559.21,1539.2
3/18/2004,1548.6,1570.81,1591.24,1547.33
3/19/2004,1566.79,1543.1,1566.79,1537.65
3/22/2004,1612.43,1574.37,1615.36,1571.67
3/23/2004,1648.09,1608.59,1648.09,1607.29
3/24/2004,1689.07,1659.71,1699.1,1658.52
3/25/2004,1645.19,1689.77,1690.81,1641.9
3/26/2004,1684.97,1658.12,1689.26,1658.12
3/29/2004,1765.21,1701.14,1770.23,1701.14
3/30/2004,1839.27,1783.75,1839.27,1783.75
3/31/2004,1953.72,1854.09,1958.91,1853.61
4/1/2004,2011.36,1967.82,2032.62,1944.88
4/2/2004,2079.22,2023.75,2083.93,1993.32
4/5/2004,2143.97,2097.45,2167.19,2097.45
4/6/2004,2088.46,2163.08,2184.74,2057.89
4/7/2004,2079.59,2073.82,2100.04,2050.69
4/8/2004,2144.12,2079.12,2144.12,2071.76
4/9/2004,2073.15,2118.11,2124.47,2055.49
4/12/2004,2233.86,2100.72,2235.41,2098.34
4/13/2004,2291.89,2266.18,2332.81,2266.18
4/14/2004,2327.46,2279.87,2341.13,2270.23
4/15/2004,2241.55,2344.72,2376.66,2179.29
4/16/2004,2267.81,2265.36,2283.63,2198.69
4/19/2004,2194.65,2270.89,2271.2,2155.33
4/20/2004,2227.66,2190.81,2229.78,2178.3
4/21/2004,2258.24,2228.17,2258.24,2218.07
4/22/2004,2280.66,2273.96,2294,2272.36
4/23/2004,2284.76,2280.95,2286.56,2252.58
4/26/2004,2234.65,2281.12,2285.47,2234.4
4/27/2004,2276.31,2221.07,2276.31,2193.14
4/28/2004,2344.98,2290.78,2351.59,2290.78
4/30/2004,2398.9,2317.45,2398.9,2288.17
5/6/2004,2465.44,2423.77,2495.39,2423.77
5/7/2004,2449.52,2460.42,2478.56,2412.76
5/10/2004,2165.92,2423.68,2423.68,2154.84
5/11/2004,2044.15,2142.76,2185.88,2030.13
5/12/2004,2228.73,2073.75,2230.9,2073.74
5/13/2004,2161.99,2231.41,2234.83,2152.41
5/14/2004,2038.88,2149.51,2156.53,1998.04
5/17/2004,1756.51,2010.48,2010.64,1743.38
5/18/2004,1830.8,1737.24,1881.58,1708.41
5/19/2004,2000.2,1854.59,2008.38,1854.41
5/20/2004,2000.7,2001.79,2086.7,1954.03
5/21/2004,2078.95,2018.44,2081.47,2017.71
5/24/2004,2106.73,2103.86,2129.11,2100.87
5/25/2004,2054.3,2101.52,2102.06,2049.47
5/26/2004,2117.92,2085.07,2156.96,2085.07
5/27/2004,2103.08,2125.84,2157.93,2099.94
5/28/2004,2068.03,2110.45,2121,2053.04
5/31/2004,2045.98,2051.19,2051.19,2010.15
6/1/2004,2121.38,2049.31,2121.38,2043.8
6/2/2004,2131.86,2123.6,2157.01,2121.76
6/3/2004,2111.45,2146.51,2165.21,2095.34
6/4/2004,2098.58,2095.88,2112.48,2076.68
6/7/2004,2142.51,2111.3,2142.51,2111.3
6/8/2004,2124.59,2165.32,2173.96,2119.73
6/9/2004,2147.57,2134.84,2147.62,2109.78
6/10/2004,2154.36,2132.92,2156.39,2120.22
6/11/2004,2204.57,2166.09,2204.57,2151.58
6/14/2004,2248.83,2216.46,2253.48,2216.24
6/15/2004,2246.54,2241.02,2250.12,2212.58
6/16/2004,2301.54,2265.68,2303.23,2265.68
6/17/2004,2369.01,2313,2369.01,2305.31
6/18/2004,2355.25,2367.44,2375.56,2333.75
6/21/2004,2384.95,2374.68,2400.1,2374.68
6/22/2004,2307.46,2370.93,2371.3,2307.46
6/23/2004,2253.64,2314.66,2321.72,2248.48
6/24/2004,2292.7,2275.97,2292.7,2258.93
6/25/2004,2384.62,2304.47,2389.66,2304.47
6/28/2004,2490.92,2400.14,2491.74,2397.44
6/29/2004,2551.46,2506.05,2556.47,2503.2
6/30/2004,2672.31,2566.92,2677.66,2560.5
7/1/2004,2749,2699.6,2750.99,2699.6
7/2/2004,2744.68,2711.26,2786.82,2685.77
7/5/2004,2707.95,2738.22,2755.06,2679.11
7/6/2004,2542.28,2693.05,2696.38,2519.66
7/7/2004,2560.16,2511.37,2567.45,2429.86
7/8/2004,2515.25,2585.71,2625.84,2512.39
7/9/2004,2586.3,2516.68,2586.55,2516.68
7/12/2004,2679.04,2619.1,2680.53,2619.1
7/13/2004,2661.25,2694.72,2696.8,2639.38
7/14/2004,2519.87,2655.67,2656.23,2502.27
7/15/2004,2442.26,2515.64,2542.33,2385.03
7/16/2004,2469.64,2429.17,2494.16,2351.17
7/20/2004,2436.2,2452.53,2467.91,2426.04
7/21/2004,2486.23,2463.76,2498.87,2457.7
7/22/2004,2429.2,2456.3,2457.1,2420.54
7/23/2004,2400.24,2440.13,2440.82,2374.87
7/26/2004,2277.84,2368.1,2368.13,2273.59
7/27/2004,2146.41,2264.05,2273.53,2075.06
7/28/2004,2218.08,2174.54,2233.91,2174.54
7/29/2004,2100.76,2213.06,2213.06,2089.35
7/30/2004,2117.14,2107.25,2130.53,2091.67
8/2/2004,2022.85,2123.82,2123.82,2015.54
8/3/2004,1889.3,2025.33,2025.73,1863.8
8/4/2004,1973.75,1861.97,1973.75,1753.64
8/5/2004,1988.84,1966.97,2068.04,1924.21
8/6/2004,1990.06,1959.13,2003.61,1911.36
8/9/2004,1996.76,1963.39,1999.47,1929.55
8/10/2004,2128.56,2014.97,2147.35,2014.97
8/11/2004,2095.3,2159.15,2200.75,2088.4
8/12/2004,2124.08,2099,2124.1,2094.26
8/13/2004,2102.45,2100.63,2120.4,2085.06
8/16/2004,2060.57,2101.27,2101.9,2039.91
8/17/2004,1983.95,2081.67,2089.7,1982.61
8/18/2004,1922.44,1978.38,1980.6,1892.13
8/19/2004,1934.56,1931.59,1951.36,1928.85
8/20/2004,1956.58,1931.19,1978.86,1921.48
8/23/2004,1985.59,1980.23,1997.09,1978.32
8/24/2004,1984.96,1985.26,1988.85,1960.53
8/25/2004,1985.77,1980.73,1995.13,1960.06
8/26/2004,2013.34,2011.17,2029.76,2011.12
8/27/2004,2045.83,2014.3,2050.7,2007.45
8/30/2004,2038.67,2056.99,2058.71,2032.88
8/31/2004,2036.53,2029.36,2036.53,2019.95
9/1/2004,2047.6,2037.61,2048.02,2034.65
9/2/2004,2074.33,2051.94,2076.63,2043.84
9/3/2004,2052.35,2085.53,2088.99,2051.11
9/6/2004,2034.45,2047.7,2050.18,2023.13
9/7/2004,2020.85,2026.18,2028.19,1991.9
9/8/2004,2022.27,2023.43,2039.07,2017.39
9/9/2004,2001.55,2018.71,2020.95,1997.42
9/10/2004,1990.32,1989.35,1991.88,1971.48
9/13/2004,1973.2,2001.02,2002.44,1972.81
9/14/2004,1925.89,1971.37,1971.91,1923.58
9/15/2004,1845.76,1919.52,1919.52,1838.53
9/16/2004,1825.99,1824.17,1855.73,1788.11
9/17/2004,1811.28,1832.36,1834.2,1797.97
9/21/2004,1710.98,1800.83,1800.83,1710.98
9/22/2004,1736.65,1702.66,1736.65,1649.6
9/24/2004,1739.57,1717.9,1739.57,1693.45
9/27/2004,1686.91,1745.69,1745.69,1686.91
9/28/2004,1598.36,1670.52,1670.52,1596.77
9/29/2004,1553.87,1613.89,1627.71,1548.25
9/30/2004,1692.43,1570.72,1696.45,1569.8
10/1/2004,1710.43,1704.32,1740.41,1704.32
10/4/2004,1729.4,1733.22,1771.29,1728.33
10/5/2004,1687.88,1728.46,1728.46,1681.46
10/6/2004,1707.46,1682.63,1724.1,1674.01
10/7/2004,1718.06,1721.96,1731.22,1708.87
10/8/2004,1719.48,1703.41,1719.83,1692.7
10/12/2004,1692.03,1714.29,1714.78,1684.29
10/13/2004,1655.54,1690.99,1692.96,1655.54
10/14/2004,1621.36,1640.02,1641.02,1614.65
10/15/2004,1643.65,1601.52,1646.28,1582.22
10/18/2004,1597.62,1652.01,1654,1596.8
10/19/2004,1591.64,1604.08,1608.46,1588.92
10/20/2004,1565.69,1582.21,1582.7,1560
10/21/2004,1515.44,1560.94,1561.45,1513.21
10/22/2004,1521.21,1516.06,1521.77,1486.89
10/25/2004,1485.11,1501.92,1504.26,1462.82
10/26/2004,1484.7,1483.84,1496.08,1479.74
10/27/2004,1482.5,1500.92,1518.33,1482.5
10/28/2004,1481.4,1497.23,1512.45,1478.41
