date,open,high,low,close
2009-04-20,4036.9500,4077.1800,3986.8100,4076.8300
2009-04-21,3998.2400,4115.0000,3971.7300,4115.0000
2009-04-22,4111.2500,4127.5500,4070.3600,4085.1100
2009-04-23,4095.0800,4095.9000,4020.4000,4075.4800
2009-04-24,4095.9500,4143.0200,4028.8700,4062.5100
2009-04-27,4082.1400,4108.3900,3938.6300,3964.2000
2009-04-28,3983.1700,4021.5800,3920.8200,3926.0000
2009-04-29,3947.6500,3984.3600,3930.2800,3963.5200
2009-04-30,4173.4400,4234.1400,4173.4400,4230.0300
2009-05-04,4429.5200,4506.0500,4429.5200,4500.6000
2009-05-05,4648.3800,4696.1800,4526.6300,4567.3900
2009-05-06,4587.2900,4683.2400,4565.2200,4683.2400
2009-05-07,4685.6900,4702.0800,4560.0400,4639.6400
2009-05-08,4563.2600,4628.9800,4555.6100,4628.9800
2009-05-11,4628.5900,4677.9700,4602.0800,4654.3600
2009-05-12,4577.3500,4577.3500,4464.3200,4488.8700
2009-05-13,4483.3500,4530.9200,4474.3200,4510.4500
2009-05-14,4425.3900,4450.7000,4388.8200,4399.9100
2009-05-15,4452.4100,4512.4300,4435.7500,4487.3400
2009-05-18,4522.2400,4562.8200,4452.5400,4562.8200
2009-05-19,4675.5000,4710.5300,4607.4600,4635.2700
2009-05-20,4670.5000,4696.2200,4579.3600,4663.3700
2009-05-21,4655.1500,4681.2900,4605.0200,4655.2400
2009-05-22,4606.3000,4676.8200,4603.9700,4637.6800
2009-05-25,4639.9600,4653.3100,4587.5200,4600.4600
2009-05-26,4623.4300,4671.2300,4580.6500,4606.1800
2009-05-27,4680.0700,4799.6700,4654.2100,4773.7500
2009-06-01,4871.1200,4883.7100,4779.1200,4830.7900
2009-06-02,4888.1300,4921.7800,4807.6700,4853.1900
2009-06-03,4827.5700,4833.5900,4781.9500,4821.8100
2009-06-04,4798.9300,4816.8600,4655.6200,4702.0700
2009-06-05,4717.0700,4726.5600,4658.6800,4676.3900
2009-06-08,4735.8600,4768.7200,4584.3600,4584.3600
2009-06-09,4586.9200,4595.9400,4441.2800,4458.4400
2009-06-10,4504.4700,4540.1700,4467.7000,4523.7900
2009-06-11,4509.6700,4578.3300,4431.5400,4578.3300
2009-06-12,4566.1600,4566.1600,4466.1600,4468.7000
2009-06-15,4408.2100,4421.2300,4297.7300,4332.5000
2009-06-16,4329.3900,4364.8500,4292.6200,4331.9700
2009-06-17,4341.3000,4380.2700,4305.5000,4306.0400
2009-06-18,4350.6400,4365.7500,4253.9600,4283.1100
2009-06-19,4302.0300,4334.0400,4278.6900,4330.4800
2009-06-23,4415.4000,4415.4000,4297.0000,4297.0000
2009-06-24,4330.0500,4547.4700,4291.8600,4434.4400
2009-06-25,4475.8500,4511.8400,4446.6800,4479.1700
2009-06-26,4510.6800,4524.1600,4474.6100,4481.0800
2009-06-29,4529.5300,4529.5300,4426.9500,4426.9500
2009-06-30,4496.9100,4512.2700,4430.9300,4473.6800
2009-07-01,4486.3600,4583.6500,4465.3300,4568.5300
2009-07-02,4585.8900,4634.7100,4574.1300,4623.7200
2009-07-03,4580.6600,4627.1600,4577.3800,4608.9000
2009-07-06,4618.2400,4625.4600,4561.3200,4580.7400
2009-07-07,4592.1900,4656.0700,4583.2400,4628.1400
2009-07-08,4593.5500,4602.5700,4556.9600,4590.6500
2009-07-09,4603.4300,4694.9800,4602.2900,4654.7600
2009-07-10,4694.7600,4698.7000,4649.8100,4687.1300
2009-07-13,4717.9400,4718.6900,4527.2600,4540.0900
2009-07-14,4585.1600,4632.7900,4570.9500,4614.5300
2009-07-15,4621.3500,4697.2000,4606.3300,4659.4700
2009-07-16,4744.5100,4766.5300,4696.7900,4705.6100
2009-07-17,4759.4000,4761.9000,4705.2100,4740.1600
2009-07-20,4785.6500,4820.5600,4748.2700,4799.1300
2009-07-21,4825.1000,4839.7700,4771.0100,4803.1100
2009-07-22,4809.1000,4850.3100,4792.0500,4812.7300
2009-07-23,4806.7800,4836.8000,4758.7800,4813.9500
2009-07-24,4842.8700,4853.9600,4781.5700,4802.9000
2009-07-27,4818.9300,4862.4400,4787.7200,4842.4100
2009-07-28,4851.2200,4924.1100,4846.7300,4924.1100
2009-07-29,4944.4100,4950.3600,4850.7400,4861.5500
2009-07-30,4825.9700,4825.9700,4825.9400,4825.9400
2009-07-31,4887.1500,4908.7100,4848.4100,4880.8100
2009-08-03,4852.3800,4857.4100,4790.7500,4845.5700
2009-08-04,4876.6600,4893.9400,4758.1500,4786.7900
2009-08-05,4808.0300,4822.3600,4704.8100,4722.0600
2009-08-06,4750.9900,4755.4700,4689.0000,4750.3400
2009-08-10,4758.9700,4773.5500,4724.6300,4750.4600
2009-08-11,4768.0200,4769.5100,4695.9600,4757.1600
2009-08-12,4742.3300,4768.2500,4717.2900,4747.1800
2009-08-13,4780.6600,4851.1300,4765.5200,4847.8400
2009-08-14,4881.5300,4915.0500,4861.7300,4869.0900
2009-08-17,4844.9000,4852.0400,4765.9100,4765.9100
2009-08-18,4700.7700,4749.9100,4647.9700,4689.5300
2009-08-19,4721.6000,4731.3800,4683.6700,4684.3600
2009-08-20,4687.6900,4691.7500,4594.1000,4669.3100
2009-08-21,4704.7700,4730.4000,4599.9400,4620.4300
2009-08-24,4700.8900,4781.8100,4695.0200,4757.3800
2009-08-25,4763.5200,4777.0400,4728.8800,4739.2400
2009-08-26,4740.9500,4752.1000,4644.4600,4692.3100
2009-08-27,4663.1600,4708.3500,4646.9600,4671.4000
2009-08-28,4692.6700,4775.1500,4683.7300,4769.3900
2009-08-31,4789.7000,4794.4200,4714.1300,4765.0000
2009-09-01,4779.4200,4905.2200,4756.1400,4905.2200
2009-09-02,4873.4600,4931.9600,4864.6100,4910.1700
2009-09-03,4926.3400,4968.8100,4883.3000,4946.5300
2009-09-04,4989.6500,5009.2700,4955.1100,4997.2100
2009-09-07,5013.0800,5062.0600,4997.8000,5052.2400
2009-09-08,5065.8400,5152.6900,5027.2400,5124.9400
2009-09-09,5137.4100,5157.0600,5078.6100,5078.6100
2009-09-10,5248.2100,5291.7500,5125.0600,5167.6700
2009-09-11,5131.9700,5158.8400,5116.2000,5140.1900
2009-09-14,5137.2100,5151.1200,5042.9800,5075.9700
2009-09-15,5065.4400,5149.1300,5065.4400,5137.2500
2009-09-16,5179.5600,5212.2900,5160.5200,5195.2000
2009-09-17,5237.6600,5245.2500,5203.4100,5229.6900
2009-09-18,5219.4700,5247.9600,5186.9100,5247.9600
2009-09-21,5243.2000,5259.9000,5166.4600,5208.5600
2009-09-22,5216.0900,5221.8500,5184.0200,5190.4200
2009-09-23,5212.5600,5250.0400,5128.0800,5156.3400
2009-09-24,5155.3400,5157.0000,5064.7200,5093.0300
2009-09-25,5082.0900,5116.4200,5053.3600,5102.3500
2009-09-28,5095.0700,5109.9100,5037.6800,5055.2400
2009-09-29,5120.4700,5191.5800,5120.4700,5188.4800
2009-09-30,5200.0600,5266.6400,5194.2100,5242.2000
2009-10-01,5285.0600,5314.5300,5225.7200,5274.3300
2009-10-02,5174.1100,5210.5200,5146.9800,5165.1800
2009-10-05,5158.1100,5170.5000,5125.2100,5163.0400
2009-10-06,5186.9300,5264.0400,5160.6900,5243.6500
2009-10-07,5294.6500,5297.8200,5246.3200,5283.8700
2009-10-08,5274.6100,5287.8700,5188.4100,5193.9300
2009-10-09,5225.5700,5251.2000,5194.5400,5240.4400
2009-10-12,5278.0600,5280.1800,5204.9000,5251.7200
2009-10-13,5196.5500,5253.2200,5158.3700,5248.6300
2009-10-14,5275.7900,5326.5100,5263.0600,5325.7300
2009-10-15,5372.7900,5386.8700,5338.9500,5360.0800
2009-10-16,5342.7300,5359.3600,5330.4000,5343.4600
2009-10-19,5342.4900,5368.6800,5313.6700,5359.7300
2009-10-20,5395.3600,5409.9500,5367.1900,5370.0800
2009-10-21,5368.4400,5378.4000,5304.5100,5326.0300
2009-10-22,5318.3200,5326.7600,5230.6700,5260.7700
2009-10-23,5287.3300,5311.3600,5264.3900,5291.2400
2009-10-26,5316.2200,5377.5800,5309.4600,5318.6000
2009-10-27,5306.3300,5318.3000,5264.3700,5317.0600
2009-10-28,5308.3700,5323.6800,5227.3700,5227.3700
2009-10-29,5152.4500,5155.1300,5029.1500,5114.0700
2009-10-30,5192.8000,5192.8000,5114.1100,5114.1100
2009-11-02,5060.5800,5121.9500,5031.7400,5117.0200
2009-11-03,5131.4700,5131.4700,5086.3100,5094.0200
2009-11-04,5121.0300,5184.7000,5118.3200,5184.7000
2009-11-05,5197.0600,5197.0600,5146.5000,5152.6200
2009-11-06,5212.0900,5226.2300,5181.5700,5192.7500
2009-11-09,5255.0800,5267.8100,5229.3900,5249.8700
2009-11-10,5299.1700,5306.9700,5280.0000,5299.6400
2009-11-11,5308.0600,5364.3000,5267.8400,5355.6600
2009-11-12,5359.6700,5381.9600,5342.8500,5357.1200
2009-11-13,5338.0500,5372.0700,5326.7800,5347.6900
2009-11-16,5367.4600,5442.2100,5365.4900,5442.2100
2009-11-17,5493.2500,5507.8100,5402.4000,5402.4000
2009-11-18,5412.6500,5431.5100,5390.3500,5405.4200
2009-11-19,5385.3800,5411.8700,5381.2900,5389.8800
2009-11-20,5372.0400,5372.2600,5292.1200,5322.7100
2009-11-23,5319.2900,5341.6000,5313.1000,5328.9900
2009-11-24,5339.1300,5359.5300,5326.0200,5352.8100
2009-11-25,5344.7200,5404.9700,5344.7200,5384.4900
2009-11-26,5404.8600,5429.5800,5366.7000,5374.4500
2009-11-27,5285.5700,5298.9900,5199.7200,5199.7200
2009-11-30,5259.2700,5279.5700,5250.0400,5250.0800
2009-12-01,5264.2900,5313.5100,5222.2500,5306.9000
2009-12-02,5342.7900,5365.4000,5309.3200,5317.1700
2009-12-03,5356.1300,5361.6600,5307.7400,5333.2300
2009-12-04,5324.9300,5335.7300,5296.9900,5299.7100
2009-12-07,5329.0700,5389.0100,5327.5100,5380.4900
2009-12-08,5395.8000,5395.8000,5343.4300,5372.9600
2009-12-09,5352.9900,5378.4200,5342.1000,5378.4200
2009-12-10,5383.1200,5392.6300,5259.5500,5298.3800
2009-12-11,5313.8200,5369.5800,5294.5300,5369.5800
2009-12-14,5356.3800,5389.6700,5333.0700,5374.4700
2009-12-15,5366.5100,5382.1000,5345.9800,5360.6800
2009-12-16,5352.3500,5352.3500,5292.7500,5307.6100
2009-12-17,5343.0800,5370.6900,5308.8500,5330.8700
2009-12-18,5297.0600,5331.5300,5287.4500,5331.5300
2009-12-21,5354.7200,5385.7000,5353.4600,5354.1100
2009-12-22,5391.5300,5420.5500,5379.9200,5409.3000
2009-12-23,5433.2200,5458.1300,5419.2000,5450.3100
2009-12-24,5470.0600,5515.2400,5456.9900,5499.0300
2009-12-25,5522.3500,5525.6500,5488.6700,5494.2400
2009-12-28,5510.2300,5562.7800,5509.7800,5546.5400
2009-12-29,5557.3200,5562.8100,5518.8300,5535.4500
2009-12-30,5543.9100,5573.4900,5533.2800,5568.1600
2009-12-31,5590.9900,5603.1400,5587.4200,5590.1300
2010-01-06,5669.7900,5768.8000,5665.2400,5767.4600
2010-01-07,5774.2200,5788.4500,5707.6400,5713.2400
2010-01-08,5722.0900,5745.9000,5671.3300,5735.6100
2010-01-11,5729.6200,5784.0900,5724.0300,5759.5400
2010-01-12,5761.5500,5774.1500,5702.6800,5735.4700
2010-01-13,5678.8600,5686.1100,5637.2800,5642.6900
2010-01-14,5673.1500,5736.6900,5669.8100,5718.7400
2010-01-15,5744.2300,5782.6200,5732.0500,5766.9800
2010-01-18,5716.9800,5752.0000,5710.7600,5730.6200
2010-01-19,5747.6000,5762.6000,5638.2900,5663.8500
2010-01-20,5689.2900,5696.4400,5610.2500,5636.7700
2010-01-21,5615.3000,5624.0100,5565.9900,5585.7100
2010-01-22,5488.9000,5503.9300,5421.4100,5439.8500
2010-01-25,5382.4600,5441.6000,5365.5400,5415.4300
2010-01-26,5444.3300,5448.2100,5260.5100,5276.5800
2010-01-27,5295.9900,5316.3400,5245.4300,5259.9100
2010-01-28,5312.2900,5393.1800,5282.7500,5328.6400
2010-01-29,5272.8300,5299.7100,5181.2800,5298.3600
2010-02-01,5293.8000,5301.7600,5175.3000,5195.5900
2010-02-02,5265.8800,5275.4200,5143.4900,5166.5300
2010-02-03,5235.3800,5261.0300,5185.7000,5260.9500
2010-02-04,5276.8900,5277.2100,5218.5700,5240.4300
2010-02-05,5113.4200,5117.7200,5033.1800,5042.9200
2010-02-08,5086.7400,5112.1100,5053.9600,5067.4600
2010-02-09,5063.9400,5149.5900,5042.7000,5127.5700
2010-02-10,5189.8400,5209.9500,5148.5100,5170.7600
2010-02-22,5300.3300,5303.7900,5251.8900,5254.1200
2010-02-23,5262.0100,5274.7600,5207.5500,5274.7600
2010-02-24,5231.0700,5252.5300,5205.5100,5209.2600
2010-02-25,5226.5000,5230.7100,5113.8100,5134.0400
2010-02-26,5132.5800,5165.7800,5102.4800,5139.6500
2010-03-01,5192.6900,5272.5500,5145.8200,5232.5800
2010-03-02,5292.9900,5295.8100,5239.9700,5247.6400
2010-03-03,5263.1900,5288.1100,5239.2800,5260.7700
2010-03-04,5289.2700,5289.2700,5173.3600,5211.0500
2010-03-05,5264.0800,5301.8900,5241.9200,5283.5100
2010-03-08,5327.6000,5359.3900,5313.4100,5359.3900
2010-03-09,5360.5400,5362.4200,5336.4600,5361.7600
2010-03-10,5375.8300,5379.3700,5330.8500,5366.2300
2010-03-11,5384.3700,5392.5200,5338.7500,5342.8600
2010-03-12,5353.5400,5357.1700,5316.5400,5335.4900
2010-03-15,5341.8100,5341.8800,5254.3100,5254.3100
2010-03-16,5290.2500,5296.0400,5259.7100,5290.6900
2010-03-17,5341.5400,5392.6000,5336.4600,5392.3700
2010-03-18,5404.3300,5433.2900,5388.2000,5408.8000
2010-03-19,5410.7400,5411.4300,5376.3200,5407.9500
2010-03-22,5382.7900,5382.7900,5311.7900,5337.7300
2010-03-23,5357.5200,5373.0000,5319.0100,5324.5900
2010-03-24,5357.2700,5367.9300,5327.8000,5327.9500
2010-03-25,5330.9600,5355.2500,5277.0500,5345.5700
2010-03-26,5326.6600,5393.5900,5278.9500,5376.6200
2010-03-29,5398.1200,5421.7900,5386.5900,5411.1400
2010-03-30,5435.2100,5439.9500,5401.3800,5424.4700
2010-03-31,5419.0700,5419.7400,5384.8700,5384.8700
2010-04-01,5398.2600,5460.3500,5398.2600,5449.4000
2010-04-02,5469.9800,5471.1200,5448.0100,5453.2200
2010-04-06,5483.4200,5531.6400,5483.4200,5506.5100
2010-04-07,5530.2800,5539.3400,5503.0300,5529.2600
2010-04-08,5500.9800,5534.5500,5461.4900,5474.5300
2010-04-09,5474.7900,5506.0400,5459.9500,5501.8600
2010-04-12,5536.3100,5543.0800,5501.1000,5520.1700
2010-04-13,5501.1400,5502.6600,5455.7400,5458.9800
2010-04-14,5488.3600,5506.8700,5462.2800,5500.8200
2010-04-15,5545.6200,5562.7400,5516.2400,5544.9400
2010-04-16,5533.3500,5533.3500,5474.5000,5490.4900
2010-04-19,5427.9900,5444.4400,5345.7700,5351.4500
2010-04-20,5382.9300,5391.6600,5347.7400,5377.6500
2010-04-21,5404.1400,5435.1300,5403.9800,5430.3300
2010-04-22,5408.7200,5431.3700,5361.8800,5423.0500
2010-04-23,5464.2100,5466.8000,5432.0500,5440.0600
2010-04-26,5487.4000,5572.0700,5487.4000,5567.3000
2010-04-27,5576.0100,5579.5500,5536.9600,5568.8200
2010-04-28,5435.6900,5524.5900,5429.6200,5513.3200
2010-04-29,5527.5200,5527.5200,5469.6600,5474.0300
2010-04-30,5494.0200,5559.2900,5461.4200,5465.0700
2010-05-03,5474.0500,5478.1700,5412.3500,5433.8600
2010-05-04,5464.6200,5475.6400,5396.4400,5427.3700
2010-05-05,5326.7900,5327.8300,5269.5200,5270.6200
2010-05-06,5261.6700,5270.6900,5174.2400,5190.6000
2010-05-07,5082.0000,5193.4100,5077.1800,5178.9800
2010-05-10,5195.8900,5231.1700,5168.1500,5231.1700
2010-05-11,5273.1600,5275.4000,5188.3200,5188.3200
2010-05-12,5221.3800,5230.1400,5175.8000,5181.1800
2010-05-13,5240.2600,5316.4100,5231.2000,5302.1700
2010-05-14,5276.2200,5292.5200,5259.8700,5288.4900
2010-05-17,5236.0600,5237.7400,5145.9400,5171.4900
2010-05-18,5188.3000,5192.5900,5147.1900,5161.9400
2010-05-19,5119.5900,5145.5800,5070.5500,5123.5000
2010-05-20,5117.5600,5124.8600,5048.1700,5048.1700
2010-05-21,4945.4100,4986.0600,4907.5100,4958.6200
2010-05-24,4999.7100,5031.9500,4980.7900,5009.8200
2010-05-25,4966.9900,4966.9900,4829.5800,4870.2900
2010-05-26,4914.0700,4930.4100,4867.5200,4914.0700
2010-05-27,4898.1300,4955.8400,4864.2300,4938.7100
2010-05-28,4997.4300,5014.4000,4944.9300,4967.9400
2010-05-31,4985.4300,5015.7900,4954.3100,5015.7900
2010-06-01,4984.6100,4991.2800,4937.8600,4952.0500
2010-06-02,4925.0700,4951.1400,4846.0500,4877.6400
2010-06-03,4950.0600,5000.2800,4949.0500,4999.4300
2010-06-04,5005.2900,5006.7700,4970.2600,4982.0800
2010-06-07,4848.1000,4860.6900,4801.4000,4844.3400
2010-06-08,4822.1000,4843.8800,4802.3200,4817.8100
2010-06-09,4828.0000,4850.6000,4775.1200,4786.8600
2010-06-10,4849.8700,4868.4500,4799.0000,4862.0000
2010-06-11,4945.6100,4960.6400,4925.8600,4945.5800
2010-06-14,4986.5200,5015.0600,4979.4700,5009.9300
2010-06-15,5010.2300,5085.2800,4985.8500,5055.1400
2010-06-17,5084.3800,5112.3400,5069.1400,5098.8400
2010-06-18,5116.4900,5116.4900,5053.9300,5084.5400
2010-06-21,5180.9800,5185.9000,5166.0600,5175.4000
2010-06-22,5174.4100,5174.4100,5138.7800,5138.7800
2010-06-23,5108.3300,5126.5900,5083.2600,5107.9400
2010-06-24,5119.8200,5127.0200,5091.3900,5104.9500
2010-06-25,5057.0300,5076.6800,5026.0200,5037.3200
2010-06-28,5048.2500,5071.0900,5034.0400,5048.8200
2010-06-29,5080.2400,5118.6600,5003.2400,5003.2400
2010-06-30,4909.0400,4941.0400,4889.8900,4931.0500
2010-07-01,4933.0200,4933.0200,4864.7800,4864.7800
2010-07-02,4874.3100,4954.2300,4874.3100,4917.9000
2010-07-05,4926.1300,5014.5900,4926.1300,5006.2600
2010-07-06,4947.0800,5063.7700,4943.3000,5063.7700
2010-07-07,5075.4900,5077.8300,5036.3500,5056.5200
2010-07-08,5097.8800,5121.2500,5089.8400,5117.4200
2010-07-09,5137.0300,5157.3900,5106.7000,5157.3900
2010-07-12,5192.1100,5199.6300,5145.1900,5146.5400
2010-07-13,5161.1200,5169.6700,5102.3600,5109.7000
2010-07-14,5165.4400,5208.2500,5165.4400,5203.1100
2010-07-15,5188.3400,5205.2600,5166.0900,5185.2000
2010-07-16,5192.4700,5196.0500,5151.0600,5160.3100
2010-07-19,5118.6900,5156.5000,5105.7200,5144.5800
2010-07-20,5158.7900,5208.7300,5133.4500,5188.5200
2010-07-21,5203.7000,5215.0100,5153.3300,5174.3700
2010-07-22,5164.4800,5179.8600,5136.9400,5136.9400
2010-07-23,5193.4100,5235.3500,5190.2100,5217.7900
2010-07-26,5236.1000,5258.1500,5227.6900,5251.4400
2010-07-27,5265.5400,5267.0600,5223.9500,5227.2300
2010-07-28,5210.2700,5246.3400,5203.2000,5245.7700
2010-07-29,5237.3900,5261.4400,5205.3800,5261.4400
2010-07-30,5236.9500,5236.9500,5195.3200,5231.8200
2010-08-02,5253.0200,5344.5600,5253.0200,5333.3900
2010-08-03,5360.1900,5368.8400,5327.1900,5362.4000
2010-08-04,5370.3600,5370.3600,5331.4700,5353.3400
2010-08-05,5371.8200,5384.2500,5322.0900,5336.0200
2010-08-06,5331.9900,5352.2200,5318.9300,5346.6300
2010-08-09,5331.5500,5401.4200,5331.5500,5397.6900
2010-08-10,5412.4900,5412.4900,5351.8200,5355.3200
2010-08-11,5313.3900,5330.9800,5274.1600,5295.0000
2010-08-12,5223.4300,5246.8100,5203.7200,5237.4400
2010-08-13,5244.6200,5278.8800,5224.4900,5262.7400
2010-08-16,5254.3100,5288.6100,5219.7100,5288.6100
2010-08-17,5293.5600,5293.5600,5268.6500,5271.7400
2010-08-18,5292.0900,5303.8200,5240.9700,5266.3200
2010-08-19,5243.8200,5294.8500,5233.1400,5286.2600
2010-08-20,5276.7500,5289.0700,5259.9400,5273.1700
2010-08-23,5274.8900,5341.3000,5262.4900,5310.1600
2010-08-24,5317.8200,5318.2900,5276.7000,5278.1800
2010-08-25,5251.9200,5251.9200,5163.1100,5167.2300
2010-08-26,5164.0700,5186.4500,5138.4700,5155.8100
2010-08-27,5158.3900,5174.9100,5129.0300,5174.9100
2010-08-30,5219.2800,5232.6100,5189.4200,5200.4100
2010-08-31,5145.9100,5148.7900,5099.6900,5128.2200
2010-09-01,5130.6800,5143.3900,5117.2700,5127.3200
2010-09-02,5186.9000,5200.2800,5158.1300,5164.2700
2010-09-03,5180.9200,5242.1700,5180.9200,5238.4700
2010-09-06,5257.5900,5265.2600,5224.8000,5257.4600
2010-09-07,5269.3600,5279.6100,5243.7600,5257.4100
2010-09-08,5238.3300,5269.6900,5219.5200,5237.0100
2010-09-09,5277.2400,5277.3500,5229.2700,5241.4500
2010-09-10,5275.2700,5297.1400,5266.0700,5291.3100
2010-09-13,5337.0500,5451.4600,5330.5000,5451.4600
2010-09-14,5470.3200,5478.0400,5437.4700,5478.0400
2010-09-15,5495.4600,5495.4600,5456.7900,5491.4900
2010-09-16,5494.7000,5504.2200,5445.4900,5445.6800
2010-09-17,5476.0900,5515.0100,5470.9900,5481.6000
2010-09-20,5487.1000,5501.9300,5476.7500,5495.9900
2010-09-21,5525.7600,5535.3200,5488.6300,5503.0800
2010-09-23,5495.3300,5521.2600,5468.2300,5510.8200
2010-09-24,5489.1000,5493.9000,5451.6200,5480.1700
2010-09-27,5516.3200,5528.0900,5497.9900,5502.0500
2010-09-28,5505.4400,5524.8100,5491.5900,5509.2400
2010-09-29,5538.9500,5573.8100,5522.6800,5535.8300
2010-09-30,5540.2500,5554.0300,5506.8800,5536.4500
2010-10-01,5543.5400,5548.0500,5508.6200,5531.4500
2010-10-04,5526.2800,5559.6100,5520.6700,5531.5800
2010-10-05,5517.0100,5517.0100,5459.2800,5489.8600
2010-10-06,5545.8500,5562.5100,5525.5200,5543.3100
2010-10-07,5549.5400,5555.3200,5529.1000,5542.9000
2010-10-08,5551.3800,5561.1500,5498.3700,5511.6100
2010-10-11,5530.0900,5531.6200,5452.1600,5466.0300
2010-10-12,5468.7600,5468.7600,5370.3900,5393.1000
2010-10-13,5417.3000,5427.0800,5381.5200,5411.1800
2010-10-14,5458.6900,5527.6900,5458.6900,5500.4900
2010-10-15,5491.2100,5512.6800,5482.4300,5499.6800
2010-10-18,5493.6100,5496.6800,5382.4600,5387.9900
2010-10-19,5390.5700,5399.2100,5355.7700,5380.0000
2010-10-20,5352.1200,5448.7500,5344.3600,5440.6400
2010-10-21,5456.6900,5471.2200,5428.4400,5442.7700
2010-10-22,5486.5200,5487.0200,5451.6700,5473.1100
2010-10-25,5492.0200,5583.9200,5491.2700,5579.4300
2010-10-26,5598.3400,5610.4600,5583.8700,5607.5700
2010-10-27,5617.1900,5625.9100,5568.6800,5575.6300
2010-10-28,5585.3800,5655.8600,5561.8400,5625.2900
2010-10-29,5634.8300,5634.8300,5571.9600,5580.9600
2010-11-01,5630.1100,5684.6700,5620.4200,5665.3200
2010-11-02,5652.8300,5670.9800,5647.1500,5650.8500
2010-11-03,5675.4700,5689.3000,5635.3600,5651.7700
2010-11-04,5670.3600,5705.0700,5668.8500,5694.8400
2010-11-05,5750.2300,5759.5800,5731.2900,5753.6300
2010-11-08,5766.4400,5766.4400,5725.5800,5737.8500
2010-11-09,5734.3600,5753.3900,5725.5500,5744.0600
2010-11-10,5751.5000,5763.4300,5732.7500,5754.2100
2010-11-11,5731.3000,5744.9400,5713.1000,5719.7100
2010-11-12,5701.9100,5704.9700,5625.9500,5632.2400
2010-11-15,5638.5900,5638.5900,5594.2500,5609.5400
2010-11-16,5616.0000,5679.3500,5605.8100,5674.7400
2010-11-17,5640.4800,5648.5200,5605.1900,5625.1900
2010-11-18,5637.4200,5643.9000,5604.1900,5634.1700
2010-11-19,5669.9900,5697.7100,5628.9700,5655.0300
2010-11-22,5675.4100,5725.3500,5670.9700,5713.7700
2010-11-23,5723.1700,5723.1700,5670.7500,5672.7900
2010-11-24,5646.5700,5684.9600,5645.3500,5645.5000
2010-11-25,5680.9900,5697.0700,5669.3500,5691.4700
2010-11-26,5696.0600,5703.5500,5669.0400,5669.8400
2010-11-29,5719.3800,5723.4400,5660.2000,5680.1500
2010-11-30,5682.2400,5729.8700,5653.9500,5653.9500
2010-12-01,5688.9200,5767.3100,5688.9200,5767.3100
2010-12-02,5818.5600,5862.8000,5811.0200,5824.4700
2010-12-03,5863.9000,5896.5400,5857.3700,5871.5100
2010-12-06,5903.0600,5939.0700,5903.0600,5926.8800
2010-12-07,5934.3700,5934.3700,5884.8500,5918.3400
2010-12-08,5931.1600,5941.2900,5900.2900,5916.4900
2010-12-09,5949.9200,5969.9500,5934.2000,5945.9900
2010-12-10,5932.8500,5941.2800,5897.8300,5925.8400
2010-12-13,5948.0600,5953.4800,5922.9700,5922.9700
2010-12-14,5949.4900,5962.5300,5911.9600,5933.4800
2010-12-15,5932.7700,5966.3500,5920.0000,5966.3500
2010-12-16,5974.9400,5993.6700,5966.0900,5981.5900
2010-12-17,6008.8900,6051.5900,5999.8500,6018.7800
2010-12-20,6048.7200,6050.0900,5946.9600,5969.4600
2010-12-21,5989.5300,6002.7300,5960.6800,6002.7300
2010-12-22,5996.7400,6022.0500,5995.9400,6018.6000
2010-12-23,6042.0600,6049.1900,6019.4700,6042.7700
2010-12-24,6047.6300,6049.4400,6011.8700,6014.6900
2010-12-27,6016.4300,6046.2000,5986.0800,6037.2900
2010-12-28,6052.6400,6056.1400,6006.3300,6033.8800
2010-12-29,6036.6000,6048.3900,6016.6700,6040.8300
2010-12-30,6049.1700,6076.7200,6026.8200,6064.8800
2010-12-31,6077.9600,6124.2900,6067.4100,6116.6100
2011-01-03,6152.6100,6167.1800,6127.5500,6144.9000
2011-01-04,6157.3000,6157.3000,6100.8700,6109.9100
2011-01-05,6112.4200,6123.4800,5973.1000,5996.8300
2011-01-06,6003.3700,6018.8000,5971.1300,6018.8000
2011-01-07,6027.9600,6039.7200,5928.7800,5961.1700
2011-01-10,5977.4100,5998.5200,5948.5600,5998.5200
2011-01-11,6001.0800,6081.9700,5977.1100,6077.0900
2011-01-12,6107.8200,6123.4000,6086.9200,6099.3700
2011-01-13,6133.9900,6146.7300,6086.1900,6111.1800
2011-01-14,6107.7400,6115.7500,6074.9600,6108.5900
2011-01-17,6125.1900,6129.5000,6077.0300,6087.3000
2011-01-18,6053.6600,6152.0400,6053.6600,6139.8800
2011-01-19,6164.3300,6222.0500,6141.7300,6216.3000
2011-01-20,6185.8700,6190.6500,6157.3200,6165.1500
2011-01-21,6080.7800,6125.1400,6059.4800,6102.0000
2011-01-24,6120.8500,6127.3900,6088.8500,6112.8100
2011-01-25,6152.6100,6175.1600,6145.1400,6145.1400
2011-01-26,6156.5800,6209.9200,6154.3700,6197.7600
2011-01-27,6229.4500,6266.1100,6229.4500,6248.6900
2011-01-28,6258.0900,6307.9300,6241.6200,6297.9400
2011-02-08,6356.1200,6356.1200,6238.6300,6261.9400
2011-02-09,6251.5100,6270.1600,6150.7500,6168.3000
2011-02-10,6119.4700,6127.6500,6020.1300,6020.1300
2011-02-11,6022.9100,6022.9100,5856.1500,5884.0100
