date,close,open,high,low
07/12/2023,2196.85,2216.03,2217.75,2194.61
07/11/2023,2216.78,2202.93,2217.66,2194.17
07/10/2023,2198.86,2174.33,2213.76,2174.33
07/07/2023,2169.21,2185.73,2186.04,2169.21
07/06/2023,2192.19,2206.30,2218.39,2190.03
07/05/2023,2212.42,2235.20,2239.93,2209.11
07/04/2023,2232.75,2222.33,2234.86,2215.77
07/03/2023,2228.21,2223.33,2239.43,2215.36
06/30/2023,2215.00,2178.53,2227.99,2171.42
06/29/2023,2180.06,2178.88,2194.25,2178.43
06/28/2023,2182.10,2184.99,2189.02,2160.19
06/27/2023,2191.83,2186.16,2205.56,2179.32
06/26/2023,2186.25,2185.15,2212.41,2171.59
06/21/2023,2211.84,2260.50,2266.76,2211.84
06/20/2023,2271.42,2264.18,2277.33,2257.88
06/19/2023,2265.18,2271.76,2276.56,2257.64
06/16/2023,2270.06,2243.54,2272.02,2234.48
06/15/2023,2237.74,2174.54,2237.74,2174.54
06/14/2023,2163.34,2175.92,2177.80,2163.34
06/13/2023,2166.96,2148.40,2169.66,2147.56
06/12/2023,2152.42,2135.88,2162.53,2131.12
06/09/2023,2143.01,2122.16,2143.01,2118.79
06/08/2023,2123.96,2136.02,2139.96,2118.33
06/07/2023,2129.90,2159.16,2162.56,2124.52
06/06/2023,2164.81,2196.98,2196.98,2162.84
06/05/2023,2202.14,2226.20,2226.59,2195.66
06/02/2023,2233.27,2213.77,2240.57,2211.98
06/01/2023,2206.43,2191.80,2225.13,2184.92
05/31/2023,2193.41,2215.27,2215.49,2183.42
05/30/2023,2218.60,2200.80,2218.60,2180.70
05/29/2023,2203.84,2236.98,2238.40,2196.06
05/26/2023,2229.27,2244.34,2244.34,2215.29
05/25/2023,2244.18,2245.31,2257.10,2228.93
05/24/2023,2245.26,2245.47,2268.86,2239.90
05/23/2023,2253.33,2282.90,2284.07,2253.33
05/22/2023,2280.15,2278.71,2291.28,2265.76
05/19/2023,2278.58,2275.80,2293.10,2270.39
05/18/2023,2277.97,2299.63,2300.62,2264.84
05/17/2023,2293.64,2293.55,2300.29,2281.17
05/16/2023,2294.19,2300.80,2307.17,2286.23
05/15/2023,2299.93,2259.17,2299.93,2257.82
05/12/2023,2252.38,2277.42,2287.47,2251.76
05/11/2023,2276.57,2264.90,2296.45,2264.86
05/10/2023,2262.22,2241.44,2273.68,2228.18
05/09/2023,2245.82,2270.76,2277.29,2245.72
05/08/2023,2273.40,2274.72,2277.23,2251.77
05/05/2023,2267.63,2291.24,2293.84,2260.64
05/04/2023,2297.67,2316.33,2319.83,2290.92
04/28/2023,2324.72,2309.35,2328.89,2303.31
04/27/2023,2307.27,2283.63,2315.32,2281.60
04/26/2023,2294.06,2249.53,2306.66,2247.95
04/25/2023,2259.19,2302.86,2305.92,2243.83
04/24/2023,2301.24,2337.38,2340.26,2288.78
04/21/2023,2341.19,2393.19,2400.79,2340.61
04/20/2023,2386.67,2414.01,2414.01,2378.20
04/19/2023,2415.76,2429.33,2429.33,2413.34
04/18/2023,2431.10,2428.18,2443.77,2423.93
04/17/2023,2434.44,2420.01,2440.73,2420.01
04/14/2023,2428.09,2409.77,2432.36,2409.60
04/13/2023,2405.76,2418.27,2426.83,2403.92
04/12/2023,2429.29,2436.89,2440.33,2417.28
04/11/2023,2439.40,2449.27,2463.27,2426.67
04/10/2023,2443.52,2457.19,2461.30,2432.05
04/07/2023,2446.95,2421.75,2454.04,2421.06
04/06/2023,2426.57,2404.26,2428.80,2402.30
04/04/2023,2421.65,2441.43,2442.57,2407.48
04/03/2023,2440.21,2406.14,2442.97,2406.14
03/31/2023,2399.50,2386.86,2402.55,2385.41
03/30/2023,2383.04,2370.73,2384.96,2362.66
03/29/2023,2371.19,2371.30,2382.00,2367.38
03/28/2023,2369.17,2389.85,2389.92,2364.63
03/27/2023,2398.02,2363.01,2399.44,2363.01
03/24/2023,2370.38,2366.43,2373.77,2355.74
03/23/2023,2361.41,2330.98,2361.41,2327.39
03/22/2023,2341.92,2348.52,2358.63,2330.82
03/21/2023,2337.26,2298.28,2337.37,2298.28
03/20/2023,2291.92,2291.39,2317.64,2280.14
03/17/2023,2293.67,2320.20,2324.83,2289.28
03/16/2023,2302.05,2320.38,2333.31,2298.44
03/15/2023,2337.46,2359.22,2375.28,2335.59
03/14/2023,2343.11,2353.21,2356.90,2309.03
03/13/2023,2357.07,2359.72,2374.97,2345.99
03/10/2023,2370.36,2366.59,2388.61,2354.02
03/09/2023,2372.68,2377.97,2386.90,2365.86
03/08/2023,2377.58,2375.87,2390.07,2366.25
03/07/2023,2383.73,2423.03,2430.64,2383.50
03/06/2023,2431.56,2421.42,2435.90,2393.92
03/03/2023,2422.44,2423.67,2434.12,2405.30
03/02/2023,2418.60,2438.58,2442.19,2415.12
03/01/2023,2443.95,2428.10,2449.44,2415.95
02/28/2023,2429.03,2417.58,2432.32,2407.76
02/27/2023,2409.79,2416.43,2432.39,2403.65
02/24/2023,2428.94,2457.53,2458.29,2425.66
02/23/2023,2457.48,2450.96,2470.40,2446.41
02/22/2023,2451.90,2452.39,2470.50,2446.19
02/21/2023,2469.81,2473.60,2480.35,2452.84
02/20/2023,2480.79,2445.64,2481.57,2424.63
02/17/2023,2449.35,2508.26,2513.21,2449.35
02/16/2023,2512.50,2549.43,2567.29,2495.16
02/15/2023,2547.20,2564.54,2574.58,2543.64
02/14/2023,2565.15,2585.97,2586.18,2551.47
02/13/2023,2573.18,2546.14,2576.04,2540.85
02/10/2023,2545.16,2567.09,2571.20,2531.87
02/09/2023,2569.73,2520.83,2569.99,2515.51
02/08/2023,2525.88,2542.24,2550.37,2522.53
02/07/2023,2537.97,2551.13,2557.38,2522.55
02/06/2023,2544.09,2560.46,2560.46,2523.71
02/03/2023,2580.11,2592.84,2606.00,2551.83
02/02/2023,2602.32,2619.79,2631.86,2598.12
02/01/2023,2613.69,2592.45,2613.69,2572.33
01/31/2023,2580.84,2608.12,2618.28,2575.53
01/30/2023,2613.89,2657.39,2661.28,2611.13
01/20/2023,2585.96,2580.27,2588.89,2571.83
01/19/2023,2571.44,2539.89,2571.44,2531.96
01/18/2023,2543.90,2548.70,2555.69,2534.43
01/17/2023,2545.55,2540.57,2556.64,2535.18
01/16/2023,2539.52,2490.72,2566.69,2490.72
01/13/2023,2493.13,2475.14,2493.13,2462.87
01/12/2023,2458.49,2455.73,2477.01,2448.76
